"","OBJECTID","STREET","ROADCAT_DS","SHIELD_NO","ShapeSTLen","id","area","geometry","Cross_Times","Passage_Distances"
"4.97",15747,"S GRANDE AV","Major local road","0",5457.90605429035,"id",2.040521108e-06,c(-110.990670196429, 32.2076218216893),"2021-10-24 11:58:16 UTC",283.95550683151
"4.98",15747,"S GRANDE AV","Major local road","0",5457.90605429035,"id",2.040521108e-06,c(-110.990685000337, 32.2076114044216),"2022-05-02 08:55:12 UTC",283.781989733396
"4.99",15747,"S GRANDE AV","Major local road","0",5457.90605429035,"id",2.040521108e-06,c(-110.990742145502, 32.2075711922652),"2023-03-11 10:10:11 UTC",283.315912223152
"4.100",15747,"S GRANDE AV","Major local road","0",5457.90605429035,"id",2.040521108e-06,c(-110.990757318545, 32.2075605152223),"2023-03-11 10:11:11 UTC",283.246666281251
"4.101",15747,"S GRANDE AV","Major local road","0",5457.90605429035,"id",2.040521108e-06,c(-110.990765752349, 32.2075545804793),"2022-09-06 19:32:11 UTC",283.218082534782
"4.102",15747,"S GRANDE AV","Major local road","0",5457.90605429035,"id",2.040521108e-06,c(-110.990773377652, 32.2075492146651),"2021-04-04 07:13:18 UTC",283.198334136994
"4.103",15747,"S GRANDE AV","Major local road","0",5457.90605429035,"id",2.040521108e-06,c(-110.990806685452, 32.207525776441),"2021-03-23 13:51:10 UTC",283.179957657905
"4.104",15747,"S GRANDE AV","Major local road","0",5457.90605429035,"id",2.040521108e-06,c(-110.990892602019, 32.2074653180815),"2022-07-26 00:22:36 UTC",283.64227297103
"4.105",15747,"S GRANDE AV","Major local road","0",5457.90605429035,"id",2.040521108e-06,c(-110.991063143641, 32.2073227013472),"2022-08-12 00:32:09 UTC",284.455025172091
"4.106",15747,"S GRANDE AV","Major local road","0",5457.90605429035,"id",2.040521108e-06,c(-110.991048830229, 32.2073365577405),"2021-08-24 01:56:11 UTC",284.447229811652
"4.107",15747,"S GRANDE AV","Major local road","0",5457.90605429035,"id",2.040521108e-06,c(-110.991075828134, 32.2073104218564),"2022-07-22 02:14:08 UTC",284.485069256949
"4.108",15747,"S GRANDE AV","Major local road","0",5457.90605429035,"id",2.040521108e-06,c(-110.991179470716, 32.2072022454755),"2023-03-18 19:43:15 UTC",284.838713077858
"4.109",15747,"S GRANDE AV","Major local road","0",5457.90605429035,"id",2.040521108e-06,c(-110.991172717509, 32.207211499492),"2021-01-27 16:35:08 UTC",284.966524452771
"4.110",15747,"S GRANDE AV","Major local road","0",5457.90605429035,"id",2.040521108e-06,c(-110.991173495081, 32.2072104339735),"2021-01-27 16:35:08 UTC",284.951320057988
"4.111",15747,"S GRANDE AV","Major local road","0",5457.90605429035,"id",2.040521108e-06,c(-110.991150639677, 32.2072379988766),"2022-08-17 19:38:09 UTC",285.10379084512
"4.112",15747,"S GRANDE AV","Major local road","0",5457.90605429035,"id",2.040521108e-06,c(-110.991152411313, 32.2072362838029),"2022-08-17 19:38:09 UTC",285.127572167168
"4.113",15747,"S GRANDE AV","Major local road","0",5457.90605429035,"id",2.040521108e-06,c(-110.991197123135, 32.2071780561047),"2022-11-20 14:47:20 UTC",284.549940900711
"4.114",15747,"S GRANDE AV","Major local road","0",5457.90605429035,"id",2.040521108e-06,c(-110.991210278164, 32.2071600295639),"2022-03-15 12:26:13 UTC",284.377461646413
"4.115",15747,"S GRANDE AV","Major local road","0",5457.90605429035,"id",2.040521108e-06,c(-110.991205641776, 32.2071663828796),"2022-11-20 14:46:20 UTC",284.434081778967
"4.116",15747,"S GRANDE AV","Major local road","0",5457.90605429035,"id",2.040521108e-06,c(-110.991244954422, 32.2071125121082),"2022-08-17 12:13:23 UTC",284.098143403552
"4.117",15747,"S GRANDE AV","Major local road","0",5457.90605429035,"id",2.040521108e-06,c(-110.991248381927, 32.2071078153373),"2022-08-17 12:13:23 UTC",284.084361949991
"4.118",15747,"S GRANDE AV","Major local road","0",5457.90605429035,"id",2.040521108e-06,c(-110.991306236956, 32.207012854347),"2021-08-24 00:28:10 UTC",283.048885281897
"4.119",15747,"S GRANDE AV","Major local road","0",5457.90605429035,"id",2.040521108e-06,c(-110.991320424641, 32.2069853776232),"2022-01-15 08:36:25 UTC",282.632886089427
"4.120",15747,"S GRANDE AV","Major local road","0",5457.90605429035,"id",2.040521108e-06,c(-110.991322136941, 32.2069820614777),"2022-07-25 20:56:26 UTC",282.587627940177
"4.121",15747,"S GRANDE AV","Major local road","0",5457.90605429035,"id",2.040521108e-06,c(-110.991330187014, 32.2069664712144),"2022-08-17 17:09:14 UTC",282.389171581337
"4.122",15747,"S GRANDE AV","Major local road","0",5457.90605429035,"id",2.040521108e-06,c(-110.991330574374, 32.2069657210287),"2022-08-17 17:09:14 UTC",282.380218024417
