"","OBJECTID","STREET","ROADCAT_DS","SHIELD_NO","ShapeSTLen","id","area","geometry","Cross_Times","Passage_Distances"
"14.6",24206,"W SWEETWATER DR","Major local road","0",10187.6065970152,"id",2.040521108e-06,c(-111.05556959729, 32.2793686365349),"2023-01-06 09:14:16 UTC",1128.52951129583
"14.7",24206,"W SWEETWATER DR","Major local road","0",10187.6065970152,"id",2.040521108e-06,c(-111.055465072077, 32.2794494468926),"2023-01-28 11:05:02 UTC",1114.22779091151
"14.8",24206,"W SWEETWATER DR","Major local road","0",10187.6065970152,"id",2.040521108e-06,c(-111.055459918219, 32.2794530872176),"2023-01-28 11:05:02 UTC",1113.52888384151
"14.9",24206,"W SWEETWATER DR","Major local road","0",10187.6065970152,"id",2.040521108e-06,c(-111.055137238535, 32.2796356664937),"2023-01-22 10:43:13 UTC",1070.50532321832
"14.10",24206,"W SWEETWATER DR","Major local road","0",10187.6065970152,"id",2.040521108e-06,c(-111.055046555254, 32.2796682529476),"2023-01-05 11:55:21 UTC",1058.62218112551
"14.11",24206,"W SWEETWATER DR","Major local road","0",10187.6065970152,"id",2.040521108e-06,c(-111.055015725412, 32.2796785822163),"2023-02-07 22:32:16 UTC",1054.59049097085
"14.12",24206,"W SWEETWATER DR","Major local road","0",10187.6065970152,"id",2.040521108e-06,c(-111.055229274001, 32.2795935485949),"2023-03-12 18:24:12 UTC",1082.64587368462
"14.13",24206,"W SWEETWATER DR","Major local road","0",10187.6065970152,"id",2.040521108e-06,c(-111.054250737732, 32.2797903348927),"2023-01-13 21:06:23 UTC",955.418064244731
"14.14",24206,"W SWEETWATER DR","Major local road","0",10187.6065970152,"id",2.040521108e-06,c(-111.054796125801, 32.2797399394212),"2023-05-17 12:15:10 UTC",1025.97691997209
"14.15",24206,"W SWEETWATER DR","Major local road","0",10187.6065970152,"id",2.040521108e-06,c(-111.05478519167, 32.2797418573968),"2023-01-20 17:29:13 UTC",1024.55844854312
"14.16",24206,"W SWEETWATER DR","Major local road","0",10187.6065970152,"id",2.040521108e-06,c(-111.054739322695, 32.2797499033456),"2023-03-13 09:49:16 UTC",1018.60861776637
"14.17",24206,"W SWEETWATER DR","Major local road","0",10187.6065970152,"id",2.040521108e-06,c(-111.054614300053, 32.2797656340083),"2022-12-05 14:26:21 UTC",1002.41808790138
"14.18",24206,"W SWEETWATER DR","Major local road","0",10187.6065970152,"id",2.040521108e-06,c(-111.054944965965, 32.2797022895132),"2023-01-19 09:39:17 UTC",1045.34452048591
"14.19",24206,"W SWEETWATER DR","Major local road","0",10187.6065970152,"id",2.040521108e-06,c(-111.054842400171, 32.2797308241719),"2023-03-22 09:02:17 UTC",1031.98481976769
"14.20",24206,"W SWEETWATER DR","Major local road","0",10187.6065970152,"id",2.040521108e-06,c(-111.054813919367, 32.2797368182174),"2022-12-15 03:18:12 UTC",1028.28539280495
"14.21",24206,"W SWEETWATER DR","Major local road","0",10187.6065970152,"id",2.040521108e-06,c(-111.053602356448, 32.2797902505034),"2023-01-03 03:02:19 UTC",871.737997915692
"14.22",24206,"W SWEETWATER DR","Major local road","0",10187.6065970152,"id",2.040521108e-06,c(-111.053588190282, 32.2797901536815),"2023-01-08 09:22:16 UTC",869.910057111185
"14.23",24206,"W SWEETWATER DR","Major local road","0",10187.6065970152,"id",2.040521108e-06,c(-111.053551038971, 32.279789899755),"2023-01-14 09:18:07 UTC",865.116227400493
"14.24",24206,"W SWEETWATER DR","Major local road","0",10187.6065970152,"id",2.040521108e-06,c(-111.05350529416, 32.2797895870776),"2022-12-17 01:21:14 UTC",859.213562862429
"14.25",24206,"W SWEETWATER DR","Major local road","0",10187.6065970152,"id",2.040521108e-06,c(-111.053738715647, 32.2797907050203),"2023-01-18 08:18:23 UTC",889.334879241638
"14.26",24206,"W SWEETWATER DR","Major local road","0",10187.6065970152,"id",2.040521108e-06,c(-111.053856275005, 32.2797906202224),"2023-03-01 17:55:13 UTC",904.507331535552
"14.27",24206,"W SWEETWATER DR","Major local road","0",10187.6065970152,"id",2.040521108e-06,c(-111.053832961358, 32.2797906370476),"2022-12-27 13:51:15 UTC",901.498417813469
"14.28",24206,"W SWEETWATER DR","Major local road","0",10187.6065970152,"id",2.040521108e-06,c(-111.053902800482, 32.2797905866325),"2023-01-18 22:12:12 UTC",910.512027803684
"14.29",24206,"W SWEETWATER DR","Major local road","0",10187.6065970152,"id",2.040521108e-06,c(-111.053880936653, 32.2797906024196),"2022-12-27 18:08:15 UTC",907.690224897639
"14.30",24206,"W SWEETWATER DR","Major local road","0",10187.6065970152,"id",2.040521108e-06,c(-111.054010296698, 32.2797905089586),"2023-01-05 20:05:12 UTC",924.38580914799
"14.31",24206,"W SWEETWATER DR","Major local road","0",10187.6065970152,"id",2.040521108e-06,c(-111.054099221395, 32.2797904446352),"2023-01-13 09:50:17 UTC",935.862742227979
"14.32",24206,"W SWEETWATER DR","Major local road","0",10187.6065970152,"id",2.040521108e-06,c(-111.053418779594, 32.2797889956834),"2023-01-21 20:31:19 UTC",848.05028042977
"14.33",24206,"W SWEETWATER DR","Major local road","0",10187.6065970152,"id",2.040521108e-06,c(-111.053319683963, 32.2797883182154),"2022-12-26 12:48:14 UTC",835.263772701857
"14.34",24206,"W SWEETWATER DR","Major local road","0",10187.6065970152,"id",2.040521108e-06,c(-111.05327301763, 32.2797879991538),"2023-01-21 09:19:15 UTC",829.242381518105
"14.35",24206,"W SWEETWATER DR","Major local road","0",10187.6065970152,"id",2.040521108e-06,c(-111.053148757687, 32.2797871494948),"2022-11-24 18:16:33 UTC",813.209223827898
"14.36",24206,"W SWEETWATER DR","Major local road","0",10187.6065970152,"id",2.040521108e-06,c(-111.052961247753, 32.2797858671173),"2022-11-24 08:21:19 UTC",789.015538772015
"14.37",24206,"W SWEETWATER DR","Major local road","0",10187.6065970152,"id",2.040521108e-06,c(-111.052969002118, 32.2797859201548),"2022-11-21 13:24:12 UTC",790.016040403432
"14.38",24206,"W SWEETWATER DR","Major local road","0",10187.6065970152,"id",2.040521108e-06,c(-111.05310048096, 32.2797868193575),"2023-02-06 22:06:17 UTC",806.980196346758
"14.39",24206,"W SWEETWATER DR","Major local road","0",10187.6065970152,"id",2.040521108e-06,c(-111.052567271769, 32.279785120571),"2022-12-25 06:14:12 UTC",738.176935767492
"14.40",24206,"W SWEETWATER DR","Major local road","0",10187.6065970152,"id",2.040521108e-06,c(-111.052607928476, 32.2797847889961),"2023-01-12 09:55:14 UTC",743.424794595649
"14.41",24206,"W SWEETWATER DR","Major local road","0",10187.6065970152,"id",2.040521108e-06,c(-111.052655318712, 32.2797844024896),"2023-01-12 16:05:16 UTC",749.541809517386
"14.42",24206,"W SWEETWATER DR","Major local road","0",10187.6065970152,"id",2.040521108e-06,c(-111.052013831929, 32.2797896328418),"2023-04-07 09:20:19 UTC",666.741339846398
"14.43",24206,"W SWEETWATER DR","Major local road","0",10187.6065970152,"id",2.040521108e-06,c(-111.052176138801, 32.2797883097818),"2023-04-04 09:27:12 UTC",687.691002541558
