"","OBJECTID","STREET","ROADCAT_DS","SHIELD_NO","ShapeSTLen","id","area","geometry","Cross_Times","Passage_Distances"
"1.126",7508,"N BANNER MINE DR","Minor local road","0",2384.38912622077,"id",2.040521108e-06,c(-111.055769736758, 32.2744106194004),"2023-05-20 09:14:13 UTC",1423.02800258871
"1.127",7508,"N BANNER MINE DR","Minor local road","0",2384.38912622077,"id",2.040521108e-06,c(-111.055743241021, 32.2744384005969),"2022-05-23 16:17:15 UTC",1417.78005673696
"1.128",7508,"N BANNER MINE DR","Minor local road","0",2384.38912622077,"id",2.040521108e-06,c(-111.055825802817, 32.2743497583723),"2022-05-01 11:31:09 UTC",1434.3232985772
"1.129",7508,"N BANNER MINE DR","Minor local road","0",2384.38912622077,"id",2.040521108e-06,c(-111.055592187689, 32.2745967819567),"2022-02-23 16:11:11 UTC",1387.88863461427
"1.130",7508,"N BANNER MINE DR","Minor local road","0",2384.38912622077,"id",2.040521108e-06,c(-111.055633929219, 32.2745530154991),"2022-07-19 00:57:24 UTC",1396.14398078412
"1.131",7508,"N BANNER MINE DR","Minor local road","0",2384.38912622077,"id",2.040521108e-06,c(-111.055642309574, 32.2745442285973),"2022-11-24 11:33:30 UTC",1397.80183107077
"1.132",7508,"N BANNER MINE DR","Minor local road","0",2384.38912622077,"id",2.040521108e-06,c(-111.0556528054, 32.2745332235956),"2022-06-18 17:34:13 UTC",1399.87838311734
"1.133",7508,"N BANNER MINE DR","Minor local road","0",2384.38912622077,"id",2.040521108e-06,c(-111.055656879139, 32.2745289522297),"2022-05-24 08:09:12 UTC",1400.68441587726
"1.134",7508,"N BANNER MINE DR","Minor local road","0",2384.38912622077,"id",2.040521108e-06,c(-111.055702288065, 32.2744813403699),"2022-08-18 01:33:13 UTC",1409.67137751801
"1.135",7508,"N BANNER MINE DR","Minor local road","0",2384.38912622077,"id",2.040521108e-06,c(-111.05568061124, 32.2745040688158),"2022-05-24 08:15:12 UTC",1405.38074921937
"1.136",7508,"N BANNER MINE DR","Minor local road","0",2384.38912622077,"id",2.040521108e-06,c(-111.055672443547, 32.2745126327496),"2022-07-28 00:35:10 UTC",1403.76431723444
"1.137",7508,"N BANNER MINE DR","Minor local road","0",2384.38912622077,"id",2.040521108e-06,c(-111.055532107584, 32.2746597765147),"2022-08-02 02:53:16 UTC",1376.01296318282
