"","LINEARID","FULLNAME","RTTYP","MTFCC","STATEFP","COUNTYFP","id","area","geometry","Cross_Times","Passage_Distances"
"21.7","1102640093670","W Tumamoc Dr","M","S1400","04","019","id",2.040521108e-06,c(-111.033975229787, 32.2132178526867),"2020-12-17 03:34:20 UTC",837.849080250043
"21.8","1102640093670","W Tumamoc Dr","M","S1400","04","019","id",2.040521108e-06,c(-111.034112937153, 32.2132947438115),"2020-12-29 03:34:08 UTC",818.465795721829
"21.9","1102640093670","W Tumamoc Dr","M","S1400","04","019","id",2.040521108e-06,c(-111.036356244287, 32.2137438206365),"2020-12-31 15:37:25 UTC",642.574260801263
"21.10","1102640093670","W Tumamoc Dr","M","S1400","04","019","id",2.040521108e-06,c(-111.036912626838, 32.2132516071165),"2020-12-21 03:08:13 UTC",704.980274111499
"21.11","1102640093670","W Tumamoc Dr","M","S1400","04","019","id",2.040521108e-06,c(-111.036926014241, 32.21322185744),"2020-12-21 03:09:13 UTC",709.312165431498
"21.12","1102640093670","W Tumamoc Dr","M","S1400","04","019","id",2.040521108e-06,c(-111.037027682331, 32.2129959284886),"2020-12-17 02:55:21 UTC",742.416592817229
"21.13","1102640093670","W Tumamoc Dr","M","S1400","04","019","id",2.040521108e-06,c(-111.036646136855, 32.213524419398),"2020-11-29 12:36:10 UTC",668.250128754617
"21.14","1102640093670","W Tumamoc Dr","M","S1400","04","019","id",2.040521108e-06,c(-111.036457300361, 32.2136673379195),"2020-12-31 14:24:25 UTC",651.200829721276
"21.15","1102640093670","W Tumamoc Dr","M","S1400","04","019","id",2.040521108e-06,c(-111.036338198013, 32.2137574786557),"2020-12-31 15:38:25 UTC",641.071769227141
"21.16","1102640093670","W Tumamoc Dr","M","S1400","04","019","id",2.040521108e-06,c(-111.034482335178, 32.2135010017664),"2020-12-13 04:50:10 UTC",766.973546937257
"21.17","1102640093670","W Tumamoc Dr","M","S1400","04","019","id",2.040521108e-06,c(-111.034747875978, 32.2136492685138),"2020-11-21 07:33:14 UTC",730.477955862836
"21.18","1102640093670","W Tumamoc Dr","M","S1400","04","019","id",2.040521108e-06,c(-111.034961811391, 32.2137687202408),"2020-12-31 13:42:25 UTC",701.443609333422
"21.19","1102640093670","W Tumamoc Dr","M","S1400","04","019","id",2.040521108e-06,c(-111.034976493893, 32.2137769182522),"2020-12-21 02:28:13 UTC",699.46419034999
"21.20","1102640093670","W Tumamoc Dr","M","S1400","04","019","id",2.040521108e-06,c(-111.034908206278, 32.2137387896666),"2020-11-29 12:14:10 UTC",708.685235665006
"21.21","1102640093670","W Tumamoc Dr","M","S1400","04","019","id",2.040521108e-06,c(-111.035080655461, 32.2138350770303),"2021-01-17 17:16:12 UTC",685.47362878672
"21.22","1102640093670","W Tumamoc Dr","M","S1400","04","019","id",2.040521108e-06,c(-111.035172253681, 32.213886220911),"2020-12-31 16:10:25 UTC",673.248948443611
"21.23","1102640093670","W Tumamoc Dr","M","S1400","04","019","id",2.040521108e-06,c(-111.033498774327, 32.2111031520116),"2021-01-27 04:04:12 UTC",1148.56438359704
"21.24","1102640093670","W Tumamoc Dr","M","S1400","04","019","id",2.040521108e-06,c(-111.033634679666, 32.2120031053058),"2020-11-24 12:30:19 UTC",1019.21045593253
"22","1104472039264",NA,NA,"S1400","04","019","id",2.040521108e-06,c(-111.035101127017, 32.2196364232501),"2020-11-24 19:49:14 UTC",363.668113822418
"23","1102868902378","S Ave del Porvenir","M","S1400","04","019","id",2.040521108e-06,c(-111.02413322022, 32.2179987065469),"2020-12-12 02:43:14 UTC",1334.85697144269
"23.1","1102868902378","S Ave del Porvenir","M","S1400","04","019","id",2.040521108e-06,c(-111.023865761314, 32.2185343650869),"2020-12-08 12:58:12 UTC",1293.89355699898
"24","1101299305727","W Clausen Cir","M","S1400","04","019","id",2.040521108e-06,c(-110.993730198275, 32.2169215006727),"2020-11-25 16:18:23 UTC",1436.24028533903
